,Unnamed: 0.1,Unnamed: 0,title,link,doi,abstract,year,Processed_Title
1118,1118,1118,Examining Science Education in ChatGPT: An Exploratory Study of Generative Artificial Intelligence,https://www.semanticscholar.org/paper/6f4486c3d8ccd638c2a6bcbfafa01b5a3225bcab,10.1007/s10956-023-10039-y,"The advent of generative artificial intelligence (AI) offers transformative potential in the field of education. The study explores three main areas: (1) How did ChatGPT answer questions related to science education? (2) What are some ways educators could utilise ChatGPT in their science pedagogy? and (3) How has ChatGPT been utilised in this study, and what are my reflections about its use as a research tool? This exploratory research applies a self-study methodology to investigate the technology. Impressively, ChatGPT’s output often aligned with key themes in the research. However, as it currently stands, ChatGPT runs the risk of positioning itself as the ultimate epistemic authority, where a single truth is assumed without a proper grounding in evidence or presented with sufficient qualifications. Key ethical concerns associated with AI include its potential environmental impact, issues related to content moderation, and the risk of copyright infringement. It is important for educators to model responsible use of ChatGPT, prioritise critical thinking, and be clear about expectations. ChatGPT is likely to be a useful tool for educators designing science units, rubrics, and quizzes. Educators should critically evaluate any AI-generated resource and adapt it to their specific teaching contexts. ChatGPT was used as a research tool for assistance with editing and to experiment with making the research narrative clearer. The intention of the paper is to act as a catalyst for a broader conversation about the use of generative AI in science education.",2023.0,examining science education chatgpt exploratory study generative artificial intelligence
1119,1119,1119,Managing artificial intelligence,https://www.semanticscholar.org/paper/31f76619329aba7987394ccb8cac6c9a6dd58a56,10.1002/jwmg.22492,,2023.0,managing artificial intelligence
1120,1120,1120,New Era of Artificial Intelligence in Education: Towards a Sustainable Multifaceted Revolution,https://www.semanticscholar.org/paper/eac11727ef9c7c29711cb1ba82ef6f011e8ad78d,10.3390/su151612451,"The recent high performance of ChatGPT on several standardized academic tests has thrust the topic of artificial intelligence (AI) into the mainstream conversation about the future of education. As deep learning is poised to shift the teaching paradigm, it is essential to have a clear understanding of its effects on the current education system to ensure sustainable development and deployment of AI-driven technologies at schools and universities. This research aims to investigate the potential impact of AI on education through review and analysis of the existing literature across three major axes: applications, advantages, and challenges. Our review focuses on the use of artificial intelligence in collaborative teacher–student learning, intelligent tutoring systems, automated assessment, and personalized learning. We also report on the potential negative aspects, ethical issues, and possible future routes for AI implementation in education. Ultimately, we find that the only way forward is to embrace the new technology, while implementing guardrails to prevent its abuse.",2023.0,new era artificial intelligence education towards sustainable multifaceted revolution
1121,1121,1121,A Review of the Role of Artificial Intelligence in Healthcare,https://www.semanticscholar.org/paper/10c64e5aaff9f70dffc8c29a577376d085e9340b,10.3390/jpm13060951,"Artificial intelligence (AI) applications have transformed healthcare. This study is based on a general literature review uncovering the role of AI in healthcare and focuses on the following key aspects: (i) medical imaging and diagnostics, (ii) virtual patient care, (iii) medical research and drug discovery, (iv) patient engagement and compliance, (v) rehabilitation, and (vi) other administrative applications. The impact of AI is observed in detecting clinical conditions in medical imaging and diagnostic services, controlling the outbreak of coronavirus disease 2019 (COVID-19) with early diagnosis, providing virtual patient care using AI-powered tools, managing electronic health records, augmenting patient engagement and compliance with the treatment plan, reducing the administrative workload of healthcare professionals (HCPs), discovering new drugs and vaccines, spotting medical prescription errors, extensive data storage and analysis, and technology-assisted rehabilitation. Nevertheless, this science pitch meets several technical, ethical, and social challenges, including privacy, safety, the right to decide and try, costs, information and consent, access, and efficacy, while integrating AI into healthcare. The governance of AI applications is crucial for patient safety and accountability and for raising HCPs’ belief in enhancing acceptance and boosting significant health consequences. Effective governance is a prerequisite to precisely address regulatory, ethical, and trust issues while advancing the acceptance and implementation of AI. Since COVID-19 hit the global health system, the concept of AI has created a revolution in healthcare, and such an uprising could be another step forward to meet future healthcare needs.",2023.0,review role artificial intelligence healthcare
1122,1122,1122,Artificial Intelligence in Pharmaceutical Technology and Drug Delivery Design,https://www.semanticscholar.org/paper/438ea4f6becaadca82c9f9904208a423a0cfeba0,10.3390/pharmaceutics15071916,"Artificial intelligence (AI) has emerged as a powerful tool that harnesses anthropomorphic knowledge and provides expedited solutions to complex challenges. Remarkable advancements in AI technology and machine learning present a transformative opportunity in the drug discovery, formulation, and testing of pharmaceutical dosage forms. By utilizing AI algorithms that analyze extensive biological data, including genomics and proteomics, researchers can identify disease-associated targets and predict their interactions with potential drug candidates. This enables a more efficient and targeted approach to drug discovery, thereby increasing the likelihood of successful drug approvals. Furthermore, AI can contribute to reducing development costs by optimizing research and development processes. Machine learning algorithms assist in experimental design and can predict the pharmacokinetics and toxicity of drug candidates. This capability enables the prioritization and optimization of lead compounds, reducing the need for extensive and costly animal testing. Personalized medicine approaches can be facilitated through AI algorithms that analyze real-world patient data, leading to more effective treatment outcomes and improved patient adherence. This comprehensive review explores the wide-ranging applications of AI in drug discovery, drug delivery dosage form designs, process optimization, testing, and pharmacokinetics/pharmacodynamics (PK/PD) studies. This review provides an overview of various AI-based approaches utilized in pharmaceutical technology, highlighting their benefits and drawbacks. Nevertheless, the continued investment in and exploration of AI in the pharmaceutical industry offer exciting prospects for enhancing drug development processes and patient care.",2023.0,artificial intelligence pharmaceutical technology drug delivery design
1123,1123,1123,Artificial Intelligence in Medicine,https://www.semanticscholar.org/paper/64e750a466549aa39b91799a740ea293b3d21bb5,DOI Unavailable,"Artificial Intelligence in Medicine is looking for novelty in the methodological and/or theoretical content of submitted papers. Such kind of novelty has to be mainly acknowledged in the area of AI and Computer Science. Methodological papers deal with the proposal of some strategy and related methods to solve some scientific issues in specific domains. They must show, usually through an experimental evaluation, how the proposed methodology can be applied to medicine, medicallyoriented human biology, and health care, respectively. They have also to provide a comparison with other proposals, and explicitly discuss elements of novelty. Theoretical papers focus on more fundamental, general and formal topics of AI and must show the novel expected effects of the proposed solution in some medical or healthcare field.",2023.0,artificial intelligence medicine
1124,1124,1124,Data-centric Artificial Intelligence: A Survey,https://www.semanticscholar.org/paper/12c6be503e4e5b7c9cb1810152d4364f26628a8d,10.48550/arXiv.2303.10158,"
 Artificial Intelligence (AI) is making a profound impact in almost every domain. A vital enabler of its great success is the availability of abundant and high-quality data for building machine learning models. Recently, the role of data in AI has been significantly magnified, giving rise to the emerging concept of
 data-centric AI
 . The attention of researchers and practitioners has gradually shifted from advancing model design to enhancing the quality and quantity of the data. In this survey, we discuss the necessity of data-centric AI, followed by a holistic view of three general data-centric goals (training data development, inference data development, and data maintenance) and the representative methods. We also organize the existing literature from automation and collaboration perspectives, discuss the challenges, and tabulate the benchmarks for various tasks. We believe this is the first comprehensive survey that provides a global view of a spectrum of tasks across various stages of the data lifecycle. We hope it can help the readers efficiently grasp a broad picture of this field, and equip them with the techniques and further research ideas to systematically engineer data for building AI systems. A companion list of data-centric AI resources will be regularly updated on https://github.com/daochenzha/data-centric-AI
",2023.0,datacentric artificial intelligence survey
1125,1125,1125,CS 188 Introduction to Artificial Intelligence Fall 2023,https://www.semanticscholar.org/paper/712fde4644bc9c7e3a59695396a2614bbde1fcb3,DOI Unavailable,,2023.0,c 188 introduction artificial intelligence fall 2023
1126,1126,1126,Appropriateness of Cardiovascular Disease Prevention Recommendations Obtained From a Popular Online Chat-Based Artificial Intelligence Model.,https://www.semanticscholar.org/paper/22ff1f6f4df0497323ac03f446cbc49463128486,10.1001/jama.2023.1044,"
 This study examines the appropriateness of artificial intelligence model responses to fundamental cardiovascular disease prevention questions.
",2023.0,appropriateness cardiovascular disease prevention recommendation obtained popular online chatbased artificial intelligence model
1127,1127,1127,Explainable Artificial Intelligence (XAI): What we know and what is left to attain Trustworthy Artificial Intelligence,https://www.semanticscholar.org/paper/bb01d7be9b49c8a018e134c7f132c39b7d9973ad,10.1016/j.inffus.2023.101805,,2023.0,explainable artificial intelligence xai know left attain trustworthy artificial intelligence
1128,1128,1128,"Artificial Intelligence and Machine Learning in Clinical Medicine, 2023.",https://www.semanticscholar.org/paper/4583725945ff17f139215b210878b0a2e2d29bc2,10.1056/NEJMra2302038,,2023.0,artificial intelligence machine learning clinical medicine 2023
1129,1129,1129,Artificial Intelligence,https://www.semanticscholar.org/paper/de4b9bc12ddb6b9f6090c032ef5c6290bd64ef36,10.1007/978-3-319-76892-2,,2017.0,artificial intelligence
1130,1130,1130,Trustworthy artificial intelligence,https://www.semanticscholar.org/paper/973650310963f8cdc39c71e79724513004adde2a,10.1007/s44204-023-00063-5,"This paper develops an account of trustworthy AI. Its central idea is that whether AIs are trustworthy is a matter of whether they live up to their function-based obligations. We argue that this account serves to advance the literature in a couple of important ways. First, it serves to provide a rationale for why a range of properties that are widely assumed in the scientific literature, as well as in policy, to be required of trustworthy AI, such as safety, justice, and explainability, are properties (often) instantiated by trustworthy AI. Second, we connect the discussion on trustworthy AI in policy, industry, and the sciences with the philosophical discussion of trustworthiness. We argue that extant accounts of trustworthiness in the philosophy literature cannot make proper sense of trustworthy AI and that our account compares favourably with its competitors on this front.",2023.0,trustworthy artificial intelligence
1131,1131,1131,Empowering Education with Generative Artificial Intelligence Tools: Approach with an Instructional Design Matrix,https://www.semanticscholar.org/paper/2eeff0f534d303581bc1199671600fbd04a2d01c,10.3390/su151511524,"This study focuses on the potential of generative artificial intelligence tools in education, particularly through the practical application of the 4PADAFE instructional design matrix. The objective was to evaluate how these tools, in combination with the matrix, can enhance education and improve the teaching–learning process. Through surveys conducted with teachers from the University of ESPE Armed Forces who participated in the MOOC course “Generative Artificial Intelligence Tools for Education: GPT Chat Techniques”, the study explores the impact of these tools on education. The findings reveal that generative artificial intelligence tools are crucial in developing massive MOOC virtual classrooms when integrated with an instructional design matrix. The results demonstrate the potential of generative artificial intelligence tools in university education. By utilizing these tools in conjunction with an instructional design matrix, educators can design and deliver personalized and enriching educational experiences. The devices offer opportunities to enhance the teaching–learning process and tailor educational materials to individual needs, ultimately preparing students for the demands of the 21st century. The study concludes that generative artificial intelligence tools have significant potential in education. They provide innovative ways to engage students, adapt content, and promote personalized learning. Implementing the 4PADAFE instructional design matrix further enhances the effectiveness and coherence of educational activities. By embracing these technological advancements, education can stay relevant and effectively meet the digital world’s challenges.",2023.0,empowering education generative artificial intelligence tool approach instructional design matrix
1132,1132,1132,Toward the third generation artificial intelligence,https://www.semanticscholar.org/paper/4fa6ce90bf1c245bbaad1b97ef4d1861074bd2ed,10.1007/s11432-021-3449-x,,2023.0,toward third generation artificial intelligence
1133,1133,1133,Artificial intelligence in developing countries: The impact of generative artificial intelligence (AI) technologies for development,https://www.semanticscholar.org/paper/5a5e03c3c8bf5052a99f4631e874b1e608e59319,10.1177/02666669231200628,"This paper explores the potential impact of Generative Artificial Intelligence (Generative AI) on developing countries, considering both positive and negative effects across various domains of information, culture, and industry. Generative Artificial Intelligence refers to artificial intelligence (AI) systems that generate content, such as text, audio, or video, aiming to produce novel and creative outputs based on training data. Compared to conversational artificial intelligence, generative artificial intelligence systems have the unique capability of not only providing replies but also generating the content of those responses. Recent advancements in Artificial Intelligence during the Fourth Industrial Revolution, exemplified by tools like ChatGPT, have gained popularity and reshaped content production and creation. However, the benefits of generative artificial intelligence are not equally accessible to all, especially in developing countries, where limited access to cutting-edge technologies and inadequate infrastructure pose challenges. This paper seeks to understand the potential impact of generative AI technologies on developing countries, considering economic growth, access to technology, and the potential paradigm shift in education, healthcare, and the environment. The findings emphasize the importance of providing the necessary support and infrastructure to ensure that generative AI contributes to inclusive development rather than deepening existing inequalities. The study highlights the significance of integrating Generative AI into the context of the Fourth Industrial Revolution in developing countries, where technological change is a crucial determinant of progress and equitable growth.",2023.0,artificial intelligence developing country impact generative artificial intelligence ai technology development
1134,1134,1134,An Overview of Artificial Intelligence Ethics,https://www.semanticscholar.org/paper/378236591fc05e79204fd904e9f864efa31cdc74,10.1109/TAI.2022.3194503,"Artificial intelligence (AI) has profoundly changed and will continue to change our lives. AI is being applied in more and more fields and scenarios such as autonomous driving, medical care, media, finance, industrial robots, and internet services. The widespread application of AI and its deep integration with the economy and society have improved efficiency and produced benefits. At the same time, it will inevitably impact the existing social order and raise ethical concerns. Ethical issues, such as privacy leakage, discrimination, unemployment, and security risks, brought about by AI systems have caused great trouble to people. Therefore, AI ethics, which is a field related to the study of ethical issues in AI, has become not only an important research topic in academia, but also an important topic of common concern for individuals, organizations, countries, and society. This article will give a comprehensive overview of this field by summarizing and analyzing the ethical risks and issues raised by AI, ethical guidelines and principles issued by different organizations, approaches for addressing ethical issues in AI, and methods for evaluating the ethics of AI. Additionally, challenges in implementing ethics in AI and some future perspectives are pointed out. We hope our work will provide a systematic and comprehensive overview of AI ethics for researchers and practitioners in this field, especially the beginners of this research discipline.",2023.0,overview artificial intelligence ethic
1135,1135,1135,Smart farming using artificial intelligence: A review,https://www.semanticscholar.org/paper/3ddbc58b463156b83c1a6ab792c98898e32aeb7d,10.1016/j.engappai.2023.105899,,2023.0,smart farming using artificial intelligence review
1136,1136,1136,Evaluation of artificial intelligence techniques in disease diagnosis and prediction,https://www.semanticscholar.org/paper/ff97adbdf7ba45c08c6abe277aba04b41e85e5b0,10.1007/s44163-023-00049-5,"A broad range of medical diagnoses is based on analyzing disease images obtained through high-tech digital devices. The application of artificial intelligence (AI) in the assessment of medical images has led to accurate evaluations being performed automatically, which in turn has reduced the workload of physicians, decreased errors and times in diagnosis, and improved performance in the prediction and detection of various diseases. AI techniques based on medical image processing are an essential area of research that uses advanced computer algorithms for prediction, diagnosis, and treatment planning, leading to a remarkable impact on decision-making procedures. Machine Learning (ML) and Deep Learning (DL) as advanced AI techniques are two main subfields applied in the healthcare system to diagnose diseases, discover medication, and identify patient risk factors. The advancement of electronic medical records and big data technologies in recent years has accompanied the success of ML and DL algorithms. ML includes neural networks and fuzzy logic algorithms with various applications in automating forecasting and diagnosis processes. DL algorithm is an ML technique that does not rely on expert feature extraction, unlike classical neural network algorithms. DL algorithms with high-performance calculations give promising results in medical image analysis, such as fusion, segmentation, recording, and classification. Support Vector Machine (SVM) as an ML method and Convolutional Neural Network (CNN) as a DL method is usually the most widely used techniques for analyzing and diagnosing diseases. This review study aims to cover recent AI techniques in diagnosing and predicting numerous diseases such as cancers, heart, lung, skin, genetic, and neural disorders, which perform more precisely compared to specialists without human error. Also, AI's existing challenges and limitations in the medical area are discussed and highlighted.",2023.0,evaluation artificial intelligence technique disease diagnosis prediction
1137,1137,1137,Artificial intelligence for waste management in smart cities: a review,https://www.semanticscholar.org/paper/b9e9f449da63fbb783ce39db15bf1626a9bb4a44,10.1007/s10311-023-01604-3,"The rising amount of waste generated worldwide is inducing issues of pollution, waste management, and recycling, calling for new strategies to improve the waste ecosystem, such as the use of artificial intelligence. Here, we review the application of artificial intelligence in waste-to-energy, smart bins, waste-sorting robots, waste generation models, waste monitoring and tracking, plastic pyrolysis, distinguishing fossil and modern materials, logistics, disposal, illegal dumping, resource recovery, smart cities, process efficiency, cost savings, and improving public health. Using artificial intelligence in waste logistics can reduce transportation distance by up to 36.8%, cost savings by up to 13.35%, and time savings by up to 28.22%. Artificial intelligence allows for identifying and sorting waste with an accuracy ranging from 72.8 to 99.95%. Artificial intelligence combined with chemical analysis improves waste pyrolysis, carbon emission estimation, and energy conversion. We also explain how efficiency can be increased and costs can be reduced by artificial intelligence in waste management systems for smart cities.",2023.0,artificial intelligence waste management smart city review
1138,1138,1138,"From Artificial Intelligence to Explainable Artificial Intelligence in Industry 4.0: A Survey on What, How, and Where",https://www.semanticscholar.org/paper/7c1933359a6860fe49d15c6353a241763879e81f,10.1109/TII.2022.3146552,"Nowadays, Industry 4.0 can be considered a reality, a paradigm integrating modern technologies and innovations. Artificial intelligence (AI) can be considered the leading component of the industrial transformation enabling intelligent machines to execute tasks autonomously such as self-monitoring, interpretation, diagnosis, and analysis. AI-based methodologies (especially machine learning and deep learning support manufacturers and industries in predicting their maintenance needs and reducing downtime. Explainable artificial intelligence (XAI) studies and designs approaches, algorithms and tools producing human-understandable explanations of AI-based systems information and decisions. This article presents a comprehensive survey of AI and XAI-based methods adopted in the Industry 4.0 scenario. First, we briefly discuss different technologies enabling Industry 4.0. Then, we present an in-depth investigation of the main methods used in the literature: we also provide the details of what, how, why, and where these methods have been applied for Industry 4.0. Furthermore, we illustrate the opportunities and challenges that elicit future research directions toward responsible or human-centric AI and XAI systems, essential for adopting high-stakes industry applications.",2022.0,artificial intelligence explainable artificial intelligence industry 40 survey
1139,1139,1139,Artificial intelligence-based solutions for climate change: a review,https://www.semanticscholar.org/paper/b8f20b0b8a37e7b2e19d416fba80d147b75c887f,10.1007/s10311-023-01617-y,"Climate change is a major threat already causing system damage to urban and natural systems, and inducing global economic losses of over $500 billion. These issues may be partly solved by artificial intelligence because artificial intelligence integrates internet resources to make prompt suggestions based on accurate climate change predictions. Here we review recent research and applications of artificial intelligence in mitigating the adverse effects of climate change, with a focus on energy efficiency, carbon sequestration and storage, weather and renewable energy forecasting, grid management, building design, transportation, precision agriculture, industrial processes, reducing deforestation, and resilient cities. We found that enhancing energy efficiency can significantly contribute to reducing the impact of climate change. Smart manufacturing can reduce energy consumption, waste, and carbon emissions by 30–50% and, in particular, can reduce energy consumption in buildings by 30–50%. About 70% of the global natural gas industry utilizes artificial intelligence technologies to enhance the accuracy and reliability of weather forecasts. Combining smart grids with artificial intelligence can optimize the efficiency of power systems, thereby reducing electricity bills by 10–20%. Intelligent transportation systems can reduce carbon dioxide emissions by approximately 60%. Moreover, the management of natural resources and the design of resilient cities through the application of artificial intelligence can further promote sustainability.",2023.0,artificial intelligencebased solution climate change review
1140,1140,1140,Artificial intelligence for digital and computational pathology,https://www.semanticscholar.org/paper/b313140bde3d9d8ed96f405674fd243e270104fb,10.1038/s44222-023-00096-8,"Advances in digitizing tissue slides and the fast-paced progress in artificial intelligence, including deep learning, have boosted the field of computational pathology. This field holds tremendous potential to automate clinical diagnosis, predict patient prognosis and response to therapy, and discover new morphological biomarkers from tissue images. Some of these artificial intelligence-based systems are now getting approved to assist clinical diagnosis; however, technical barriers remain for their widespread clinical adoption and integration as a research tool. This Review consolidates recent methodological advances in computational pathology for predicting clinical end points in whole-slide images and highlights how these developments enable the automation of clinical practice and the discovery of new biomarkers. We then provide future perspectives as the field expands into a broader range of clinical and research tasks with increasingly diverse modalities of clinical data. Advances in digitizing human tissue slides and progress in artificial intelligence have boosted progress in the field of computational pathology. This Review consolidates recent methodological advances and provides future perspectives as the field expands to take on a broader range of clinical and research tasks. Supported by advances in artificial intelligence, curation of multi-institutional cohorts and the development of high-performance computing, computational pathology is now reaching clinical-grade performance for certain tasks. Artificial intelligence-based methods in computational pathology can be distinguished into methods for predicting clinical end points from tissue specimens and assistive tools for clinical or research tasks. Multiple instance learning is a rapidly growing paradigm for predicting clinical end points, such as disease diagnosis and molecular alterations, from whole-slide images. Computational pathology can be used for automating tasks that pathologists already perform in daily practice and for discovering morphological biomarkers for clinical outcomes of interest. Initiatives for collecting larger, well-curated and multimodal datasets, together with advances in artificial intelligence frameworks, are required for the clinical adoption of computational pathology tools. Supported by advances in artificial intelligence, curation of multi-institutional cohorts and the development of high-performance computing, computational pathology is now reaching clinical-grade performance for certain tasks. Artificial intelligence-based methods in computational pathology can be distinguished into methods for predicting clinical end points from tissue specimens and assistive tools for clinical or research tasks. Multiple instance learning is a rapidly growing paradigm for predicting clinical end points, such as disease diagnosis and molecular alterations, from whole-slide images. Computational pathology can be used for automating tasks that pathologists already perform in daily practice and for discovering morphological biomarkers for clinical outcomes of interest. Initiatives for collecting larger, well-curated and multimodal datasets, together with advances in artificial intelligence frameworks, are required for the clinical adoption of computational pathology tools.",2023.0,artificial intelligence digital computational pathology
1141,1141,1141,Artificial intelligence in healthcare and education,https://www.semanticscholar.org/paper/b67cb8cac83ec0cb683d5378a0ca4d96c8176013,10.1038/s41415-023-5845-2,"Artificial intelligence (AI) is rapidly transforming the healthcare and medical and dental education sectors. With advancements in AI technology and its integration into routine tasks, the field of healthcare and education is rapidly evolving. This article aims to provide an in-depth analysis of the impact of AI in these sectors and to discuss the advantages and disadvantages of its integration. The article will begin by examining the use of AI in healthcare, including its impact on patient care, diagnosis and treatment, and the benefits it brings to medical professionals and patients alike. The article will then delve into the use of AI in medical and dental education, exploring its impact on student learning and teaching practices, and the benefits and challenges it presents for educators and students. Additionally, this article will also cover the impact of AI on the publishing of scientific articles in journals. With the increasing volume of submissions and the need for more efficient management, AI is being utilised to streamline the peer-review process and improve the quality of peer-review. The article will also delve into the possibility of AI enabling new forms of publication and supporting reproducibility, helping to improve the overall quality of scientific publications. Furthermore, the authors of this article have written it using AI, making it a landmark paper that showcases the true technological power of AI in the field of writing. This article has been entirely written by the artificial intelligence (AI) software ChatGPT. This article seeks to describe ways in which AI can be implemented in different fields of healthcare and medical and dental education. The use of AI in publishing is discussed. The authors comment on the newly emerging field of AI and discusses its limitations, risks and benefits.",2023.0,artificial intelligence healthcare education
1142,1142,1142,"Generative artificial intelligence empowers educational reform: current status, issues, and prospects",https://www.semanticscholar.org/paper/dfd1d219c7e1993bef152f79b81204a828b77d21,10.3389/feduc.2023.1183162,"The emergence of Chat GPT has once again sparked a wave of information revolution in generative artificial intelligence. This article provides a detailed overview of the development and technical support of generative artificial intelligence. It conducts an in-depth analysis of the current application of generative artificial intelligence in the field of education, and identifies problems in four aspects: opacity and unexplainability, data privacy and security, personalization and fairness, and effectiveness and reliability. Corresponding solutions are proposed, such as developing explainable and fair algorithms, upgrading encryption technology, and formulating relevant laws and regulations to protect data, as well as improving the quality and quantity of datasets. The article also looks ahead to the future development trends of generative artificial intelligence in education from four perspectives: personalized education, intelligent teaching, collaborative education, and virtual teaching. The aim of the study is to provide important reference value for research and practice in this field.",2023.0,generative artificial intelligence empowers educational reform current status issue prospect
1143,1143,1143,Artificial intelligence in radiology,https://www.semanticscholar.org/paper/b9ede5f604668d0b62a306392cd03f47086e245e,10.1038/s41568-018-0016-5,,2018.0,artificial intelligence radiology
1144,1144,1144,Artificial Intelligence in Education: A Review,https://www.semanticscholar.org/paper/a7a407968c13ced804a063259d72315a43b84f29,10.1109/ACCESS.2020.2988510,"The purpose of this study was to assess the impact of Artificial Intelligence (AI) on education. Premised on a narrative and framework for assessing AI identified from a preliminary analysis, the scope of the study was limited to the application and effects of AI in administration, instruction, and learning. A qualitative research approach, leveraging the use of literature review as a research design and approach was used and effectively facilitated the realization of the study purpose. Artificial intelligence is a field of study and the resulting innovations and developments that have culminated in computers, machines, and other artifacts having human-like intelligence characterized by cognitive abilities, learning, adaptability, and decision-making capabilities. The study ascertained that AI has extensively been adopted and used in education, particularly by education institutions, in different forms. AI initially took the form of computer and computer related technologies, transitioning to web-based and online intelligent education systems, and ultimately with the use of embedded computer systems, together with other technologies, the use of humanoid robots and web-based chatbots to perform instructors’ duties and functions independently or with instructors. Using these platforms, instructors have been able to perform different administrative functions, such as reviewing and grading students’ assignments more effectively and efficiently, and achieve higher quality in their teaching activities. On the other hand, because the systems leverage machine learning and adaptability, curriculum and content has been customized and personalized in line with students’ needs, which has fostered uptake and retention, thereby improving learners experience and overall quality of learning.",2020.0,artificial intelligence education review
1145,1145,1145,Artificial Intelligence A Modern Approach 3rd,https://www.semanticscholar.org/paper/8ebd4ae177fb1a62298d19891fd6e45e2a5f7685,DOI Unavailable,,2022.0,artificial intelligence modern approach 3rd
1146,1146,1146,Empowering learners for the age of artificial intelligence,https://www.semanticscholar.org/paper/635c01476986099adc4ce122bb28ebc6deb46671,10.1016/j.caeai.2023.100130,,2023.0,empowering learner age artificial intelligence
1147,1147,1147,"Artificial intelligence in healthcare: past, present and future",https://www.semanticscholar.org/paper/10f919b1a5161b560504c225cfb2d1b3a4768f80,10.1136/svn-2017-000101,"Artificial intelligence (AI) aims to mimic human cognitive functions. It is bringing a paradigm shift to healthcare, powered by increasing availability of healthcare data and rapid progress of analytics techniques. We survey the current status of AI applications in healthcare and discuss its future. AI can be applied to various types of healthcare data (structured and unstructured). Popular AI techniques include machine learning methods for structured data, such as the classical support vector machine and neural network, and the modern deep learning, as well as natural language processing for unstructured data. Major disease areas that use AI tools include cancer, neurology and cardiology. We then review in more details the AI applications in stroke, in the three major areas of early detection and diagnosis, treatment, as well as outcome prediction and prognosis evaluation. We conclude with discussion about pioneer AI systems, such as IBM Watson, and hurdles for real-life deployment of AI.",2017.0,artificial intelligence healthcare past present future
1148,1148,1148,Legal and Ethical Consideration in Artificial Intelligence in Healthcare: Who Takes Responsibility?,https://www.semanticscholar.org/paper/e8441a9d8c22f333b4092d3a95d3fbb64a36d428,10.3389/fsurg.2022.862322,"The legal and ethical issues that confront society due to Artificial Intelligence (AI) include privacy and surveillance, bias or discrimination, and potentially the philosophical challenge is the role of human judgment. Concerns about newer digital technologies becoming a new source of inaccuracy and data breaches have arisen as a result of its use. Mistakes in the procedure or protocol in the field of healthcare can have devastating consequences for the patient who is the victim of the error. Because patients come into contact with physicians at moments in their lives when they are most vulnerable, it is crucial to remember this. Currently, there are no well-defined regulations in place to address the legal and ethical issues that may arise due to the use of artificial intelligence in healthcare settings. This review attempts to address these pertinent issues highlighting the need for algorithmic transparency, privacy, and protection of all the beneficiaries involved and cybersecurity of associated vulnerabilities.",2022.0,legal ethical consideration artificial intelligence healthcare take responsibility
1149,1149,1149,The potential for artificial intelligence in healthcare,https://www.semanticscholar.org/paper/ddf4172cad889f178c2db9b1b6302b3c7d5c0147,10.7861/futurehosp.6-2-94,"ABSTRACT The complexity and rise of data in healthcare means that artificial intelligence (AI) will increasingly be applied within the field. Several types of AI are already being employed by payers and providers of care, and life sciences companies. The key categories of applications involve diagnosis and treatment recommendations, patient engagement and adherence, and administrative activities. Although there are many instances in which AI can perform healthcare tasks as well or better than humans, implementation factors will prevent large-scale automation of healthcare professional jobs for a considerable period. Ethical issues in the application of AI to healthcare are also discussed.",2019.0,potential artificial intelligence healthcare
1150,1150,1150,Trustworthy Artificial Intelligence: A Review,https://www.semanticscholar.org/paper/2d93d27fb07fc43bb1e430c37f802586bc9aaf00,10.1145/3491209,"Artificial intelligence (AI) and algorithmic decision making are having a profound impact on our daily lives. These systems are vastly used in different high-stakes applications like healthcare, business, government, education, and justice, moving us toward a more algorithmic society. However, despite so many advantages of these systems, they sometimes directly or indirectly cause harm to the users and society. Therefore, it has become essential to make these systems safe, reliable, and trustworthy. Several requirements, such as fairness, explainability, accountability, reliability, and acceptance, have been proposed in this direction to make these systems trustworthy. This survey analyzes all of these different requirements through the lens of the literature. It provides an overview of different approaches that can help mitigate AI risks and increase trust and acceptance of the systems by utilizing the users and society. It also discusses existing strategies for validating and verifying these systems and the current standardization efforts for trustworthy AI. Finally, we present a holistic view of the recent advancements in trustworthy AI to help the interested researchers grasp the crucial facets of the topic efficiently and offer possible future research directions.",2022.0,trustworthy artificial intelligence review
1151,1151,1151,Ethical principles for artificial intelligence in education,https://www.semanticscholar.org/paper/ec13995de8797a4e977024942d79fc0d27e20b7b,10.1007/s10639-022-11316-w,"The advancement of artificial intelligence in education (AIED) has the potential to transform the educational landscape and influence the role of all involved stakeholders. In recent years, the applications of AIED have been gradually adopted to progress our understanding of students’ learning and enhance learning performance and experience. However, the adoption of AIED has led to increasing ethical risks and concerns regarding several aspects such as personal data and learner autonomy. Despite the recent announcement of guidelines for ethical and trustworthy AIED, the debate revolves around the key principles underpinning ethical AIED. This paper aims to explore whether there is a global consensus on ethical AIED by mapping and analyzing international organizations’ current policies and guidelines. In this paper, we first introduce the opportunities offered by AI in education and potential ethical issues. Then, thematic analysis was conducted to conceptualize and establish a set of ethical principles by examining and synthesizing relevant ethical policies and guidelines for AIED. We discuss each principle and associated implications for relevant educational stakeholders, including students, teachers, technology developers, policymakers, and institutional decision-makers. The proposed set of ethical principles is expected to serve as a framework to inform and guide educational stakeholders in the development and deployment of ethical and trustworthy AIED as well as catalyze future development of related impact studies in the field.",2022.0,ethical principle artificial intelligence education
